Step,AgentID,ticketsCount,campaign_impact_factor,hasWonImpactFactor,prize_wins,new_order_count
91,5,,3.0,2.8,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",4
91,6,,3.0,5.2,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",91
91,7,,3.0,6.6000000000000005,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",91
91,8,,3.0,3.6000000000000005,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",87
91,9,,3.0,3.2,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",62
91,10,,3.0,6.2,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",33
92,1,,1.0,4.6,"['1500 GEL', '2000 GEL', '3000 GEL', '1500 GEL', '2000 GEL', '3500 GEL']",92
92,2,,1.0,6.1,"['1500 GEL', '1500 GEL', '3000 GEL', '3500 GEL', '1500 GEL', '2000 GEL', '1000 GEL', '2000 GEL', '1000 GEL']",92
92,3,,1.0,5.999999999999999,"['1500 GEL', '2000 GEL', '1000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '1500 GEL', '2000 GEL', '1500 GEL']",92
92,4,,1.0,4.8,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",92
92,5,,1.0,2.8,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",4
92,6,,1.0,5.2,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",92
92,7,,1.0,6.6000000000000005,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",92
92,8,,1.0,3.6000000000000005,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",88
92,9,,1.0,3.2,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",63
92,10,,1.0,6.2,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",33
93,1,,1.0,4.6,"['1500 GEL', '2000 GEL', '3000 GEL', '1500 GEL', '2000 GEL', '3500 GEL']",93
93,2,,1.0,6.1,"['1500 GEL', '1500 GEL', '3000 GEL', '3500 GEL', '1500 GEL', '2000 GEL', '1000 GEL', '2000 GEL', '1000 GEL']",93
93,3,,1.0,5.999999999999999,"['1500 GEL', '2000 GEL', '1000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '1500 GEL', '2000 GEL', '1500 GEL']",93
93,4,,1.0,4.8,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",93
93,5,,1.0,2.8,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",4
93,6,,1.0,5.2,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",93
93,7,,1.0,7.1000000000000005,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",93
93,8,,1.0,3.6000000000000005,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",89
93,9,,1.0,3.2,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",64
93,10,,1.0,6.2,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",33
94,1,,1.0,4.6,"['1500 GEL', '2000 GEL', '3000 GEL', '1500 GEL', '2000 GEL', '3500 GEL']",94
94,2,,1.0,6.1,"['1500 GEL', '1500 GEL', '3000 GEL', '3500 GEL', '1500 GEL', '2000 GEL', '1000 GEL', '2000 GEL', '1000 GEL']",94
94,3,,1.0,5.999999999999999,"['1500 GEL', '2000 GEL', '1000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '1500 GEL', '2000 GEL', '1500 GEL']",94
94,4,,1.0,4.8,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",94
94,5,,1.0,2.8,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",4
94,6,,1.0,5.2,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",94
94,7,,1.0,7.7,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",94
94,8,,1.0,3.6000000000000005,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",90
94,9,,1.0,3.2,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",64
94,10,,1.0,6.2,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",33
95,1,,1.0,4.6,"['1500 GEL', '2000 GEL', '3000 GEL', '1500 GEL', '2000 GEL', '3500 GEL']",95
95,2,,1.0,6.1,"['1500 GEL', '1500 GEL', '3000 GEL', '3500 GEL', '1500 GEL', '2000 GEL', '1000 GEL', '2000 GEL', '1000 GEL']",95
95,3,,1.0,5.999999999999999,"['1500 GEL', '2000 GEL', '1000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '1500 GEL', '2000 GEL', '1500 GEL']",95
95,4,,1.0,4.8,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",95
95,5,,1.0,2.8,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",4
95,6,,1.0,5.2,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",95
95,7,,1.0,7.7,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",95
95,8,,1.0,3.6000000000000005,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",90
95,9,,1.0,3.9000000000000004,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",65
95,10,,1.0,6.2,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",33
96,1,,1.0,4.6,"['1500 GEL', '2000 GEL', '3000 GEL', '1500 GEL', '2000 GEL', '3500 GEL']",96
96,2,,1.0,6.1,"['1500 GEL', '1500 GEL', '3000 GEL', '3500 GEL', '1500 GEL', '2000 GEL', '1000 GEL', '2000 GEL', '1000 GEL']",96
96,3,,1.0,5.999999999999999,"['1500 GEL', '2000 GEL', '1000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '1500 GEL', '2000 GEL', '1500 GEL']",96
96,4,,1.0,4.8,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",96
96,5,,1.0,2.8,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",4
96,6,,1.0,5.2,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",96
96,7,,1.0,7.7,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",96
96,8,,1.0,4.300000000000001,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",90
96,9,,1.0,3.9000000000000004,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",65
96,10,,1.0,6.2,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",33
97,1,,1.0,4.6,"['1500 GEL', '2000 GEL', '3000 GEL', '1500 GEL', '2000 GEL', '3500 GEL']",97
97,2,,1.0,6.1,"['1500 GEL', '1500 GEL', '3000 GEL', '3500 GEL', '1500 GEL', '2000 GEL', '1000 GEL', '2000 GEL', '1000 GEL']",97
97,3,,1.0,5.999999999999999,"['1500 GEL', '2000 GEL', '1000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '1500 GEL', '2000 GEL', '1500 GEL']",97
97,4,,1.0,4.8,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",97
97,5,,1.0,2.8,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",4
97,6,,1.0,5.2,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",97
97,7,,1.0,7.7,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",97
97,8,,1.0,4.300000000000001,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",90
97,9,,1.0,3.9000000000000004,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",65
97,10,,1.0,6.2,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",34
98,1,,1.0,4.6,"['1500 GEL', '2000 GEL', '3000 GEL', '1500 GEL', '2000 GEL', '3500 GEL']",98
98,2,,1.0,6.1,"['1500 GEL', '1500 GEL', '3000 GEL', '3500 GEL', '1500 GEL', '2000 GEL', '1000 GEL', '2000 GEL', '1000 GEL']",98
98,3,,1.0,5.999999999999999,"['1500 GEL', '2000 GEL', '1000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '1500 GEL', '2000 GEL', '1500 GEL']",98
98,4,,1.0,4.8,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",98
98,5,,1.0,2.8,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",4
98,6,,1.0,5.2,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",98
98,7,,1.0,7.7,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",98
98,8,,1.0,4.300000000000001,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",91
98,9,,1.0,3.9000000000000004,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",66
98,10,,1.0,6.2,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",35
99,1,,1.0,4.6,"['1500 GEL', '2000 GEL', '3000 GEL', '1500 GEL', '2000 GEL', '3500 GEL']",99
99,2,,1.0,6.1,"['1500 GEL', '1500 GEL', '3000 GEL', '3500 GEL', '1500 GEL', '2000 GEL', '1000 GEL', '2000 GEL', '1000 GEL']",99
99,3,,1.0,5.999999999999999,"['1500 GEL', '2000 GEL', '1000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '1500 GEL', '2000 GEL', '1500 GEL']",99
99,4,,1.0,4.8,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",99
99,5,,1.0,3.3,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",4
99,6,,1.0,5.2,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",99
99,7,,1.0,7.7,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",99
99,8,,1.0,4.300000000000001,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",92
99,9,,1.0,3.9000000000000004,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",67
99,10,,1.0,6.2,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",35
100,1,,1.0,4.6,"['1500 GEL', '2000 GEL', '3000 GEL', '1500 GEL', '2000 GEL', '3500 GEL']",100
100,2,,1.0,6.1,"['1500 GEL', '1500 GEL', '3000 GEL', '3500 GEL', '1500 GEL', '2000 GEL', '1000 GEL', '2000 GEL', '1000 GEL']",100
100,3,,1.0,5.999999999999999,"['1500 GEL', '2000 GEL', '1000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '1500 GEL', '2000 GEL', '1500 GEL']",100
100,4,,1.0,4.8,"['3500 GEL', '3000 GEL', '3500 GEL', '3000 GEL', '1000 GEL', '1500 GEL']",100
100,5,,1.0,3.3,"['2000 GEL', '3000 GEL', '1000 GEL', '1000 GEL']",4
100,6,,1.0,5.2,"['2000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '3500 GEL']",100
100,7,,1.0,7.7,"['1000 GEL', '3000 GEL', '3500 GEL', '1000 GEL', '3000 GEL', '1500 GEL', '3500 GEL', '2000 GEL', '3500 GEL', '1500 GEL', '2000 GEL']",100
100,8,,1.0,4.300000000000001,"['3000 GEL', '1500 GEL', '3500 GEL', '3000 GEL', '3500 GEL']",93
100,9,,1.0,3.9000000000000004,"['3000 GEL', 'BMW M4', '2000 GEL', '3000 GEL', '3000 GEL']",67
100,10,,1.0,6.7,"['1000 GEL', '1500 GEL', '2000 GEL', '3500 GEL', '1000 GEL', '1000 GEL', '1000 GEL', '3500 GEL', '3000 GEL', 'CyberTruck', '1500 GEL']",35
